SalesKey	Region	Month	Median price	Year	MonthNo
16186	Martin Luther King Jr. Landmark District	February	305000	2018	2
16187	Martin Manor	February	378000	2018	2
16188	Mays	February	100000	2018	2
16189	Mechanicsville	February	153000	2018	2
16190	Memorial Park	February	588000	2018	2
16191	Midtown	February	283000	2018	2
16192	Midwest Cascade	February	282000	2018	2
16193	Monroe Heights	February	265000	2018	2
16194	Morningside-Lenox Park	February	689000	2018	2
16195	Mount Paran	February	1050000	2018	2
16196	Mount Paran Parkway	February	1340000	2018	2
16197	Mozley Park	February	145000	2018	2
16198	Niskey Lake	February	null	2018	2
16199	North Buckhead	February	362000	2018	2
16200	Northeast Atlanta	February	327000	2018	2
16201	Northwest Atlanta	February	175000	2018	2
16202	Norwood Manor	February	71000	2018	2
16203	Oakland	February	null	2018	2
16204	Oakland City	February	90000	2018	2
16205	Old Fourth Ward	February	269000	2018	2
16206	Old Gordon	February	null	2018	2
16207	Orchard Knob	February	90000	2018	2
16208	Ormewood Park	February	329000	2018	2
16209	Paces	February	306000	2018	2
16210	Peachtree Battle	February	249000	2018	2
16211	Peachtree Center	February	415000	2018	2
16212	Peachtree Heights East	February	660000	2018	2
16213	Peachtree Heights West	February	338000	2018	2
16214	Peachtree Hills	February	211000	2018	2
16215	Peachtree Park	February	710000	2018	2
16216	Penelope	February	61000	2018	2
16217	Peoplestown	February	248000	2018	2
16218	Perkerson	February	33000	2018	2
16219	Peyton Forest	February	null	2018	2
16220	Piedmont Heights	February	595000	2018	2
16221	Pine Hills	February	245000	2018	2
16222	Pittsburgh	February	77000	2018	2
16223	Pleasant Hill	February	1292000	2018	2
16224	Polar Rock	February	40000	2018	2
16225	Pomona Park	February	134000	2018	2
16226	Poncey-Highland	February	275000	2018	2
16227	Princeton Lakes	February	191000	2018	2
16228	Randall Mill	February	647000	2018	2
16229	Rebel Valley Forest	February	35000	2018	2
16230	Reynoldstown	February	413000	2018	2
16231	Ridgecrest Forest	February	100000	2018	2
16232	Ridgedale Park	February	830000	2018	2
16233	Ridgewood Heights	February	677000	2018	2
16234	Riverside	February	266000	2018	2
16235	Rockdale	February	390000	2018	2
16236	Rosedale Heights	February	137000	2018	2
16237	Sandtown	February	240000	2018	2
16238	Scotts Crossing	February	150000	2018	2
16239	Sherwood Forest	February	950000	2018	2
16240	SoNo	February	166000	2018	2
16241	South Atlanta	February	75000	2018	2
16242	South Downtown	February	170000	2018	2
16243	South River Gardens	February	80000	2018	2
16244	South Tuxedo Park	February	828000	2018	2
16245	Southside	February	80000	2018	2
16246	Southwest Atlanta	February	141000	2018	2
16247	Springlake	February	635000	2018	2
16248	Summerhill	February	370000	2018	2
16249	Swallow Circle-Baywood	February	61000	2018	2
16250	Sweet Auburn	February	null	2018	2
16251	Sylvan Hills	February	127000	2018	2
16252	Thomasville Heights	February	45000	2018	2
16253	Tuxedo Park	February	865000	2018	2
16254	Underwood Hills	February	218000	2018	2
16255	Venetian Hills	February	91000	2018	2
16256	Vine City	February	90000	2018	2
16257	Virginia Highland	February	428000	2018	2
16258	Washington Park	February	90000	2018	2
16259	Wesley Battle	February	1440000	2018	2
16260	West End	February	263000	2018	2
16261	West Highlands	February	400000	2018	2
16262	West Lake	February	75000	2018	2
16263	West Manor	February	355000	2018	2
16264	West Paces Ferry	February	1105000	2018	2
16265	Westhaven	February	110000	2018	2
16266	Westminster-Milmar	February	540000	2018	2
16267	Westover Plantation	February	243000	2018	2
16268	Westside	February	70000	2018	2
16269	Westview	February	245000	2018	2
16270	Westview Cemetery	February	null	2018	2
16271	Westwood Terrace	February	125000	2018	2
16272	Whitewater Creek	February	1195000	2018	2
16273	Whittier Mill Village	February	339000	2018	2
16274	Wildwood	February	363000	2018	2
16275	Wilson Mill Meadows	February	133000	2018	2
16276	Wisteria Gardens	February	70000	2018	2
16277	Woodfield	February	null	2018	2
16278	Woodland Hills	February	297000	2018	2
16279	Wyngate	February	1649000	2018	2
16280	Adair Park	March	299000	2018	3
16281	Adams Park	March	85000	2018	3
16282	Adamsville	March	57000	2018	3
16283	Almond Park	March	106000	2018	3
16284	Ansley Park	March	1097000	2018	3
16285	Arden-Habersham	March	1275000	2018	3
16286	Ardmore	March	632000	2018	3
16287	Argonne Forest	March	949000	2018	3
16288	Arlington Estates	March	71000	2018	3
16289	Ashview Heights	March	93000	2018	3
16290	Atkins Park	March	300000	2018	3
16291	Atlanta University Center	March	76000	2018	3
16292	Atlantic Station	March	260000	2018	3
16293	Audobon Forest	March	275000	2018	3
16294	Audobon Forest West	March	173000	2018	3
16295	Baker Hills	March	64000	2018	3
16296	Bakers Ferry	March	219000	2018	3
16297	Bankhead	March	65000	2018	3
16298	Bankhead-Bolton	March	70000	2018	3
16299	Beecher Hills	March	90000	2018	3
16300	Ben Hill	March	175000	2018	3
16301	Ben Hill Forest	March	163000	2018	3
16302	Ben Hill Terrace	March	55000	2018	3
16303	Benteen Park	March	200000	2018	3
16304	Berkeley Park	March	425000	2018	3
16305	Betmar Lavilla	March	215000	2018	3
16306	Blair Villa-Poole Creek	March	45000	2018	3
16307	Blandtown	March	395000	2018	3
16308	Bolton	March	325000	2018	3
16309	Bolton Hills	March	null	2018	3
16310	Boulder Park	March	null	2018	3
16311	Boulevard Heights	March	206000	2018	3
16312	Brandon	March	936000	2018	3
16313	Brentwood	March	null	2018	3
16314	Brookview Heights	March	null	2018	3
16315	Brookwood	March	262000	2018	3
16316	Brookwood Hills	March	715000	2018	3
16317	Brookwood Hills Conservation District	March	1460000	2018	3
16318	Browns Mill Park	March	210000	2018	3
16319	Buckhead	March	393000	2018	3
16320	Buckhead Forest	March	346000	2018	3
16321	Buckhead Heights	March	296000	2018	3
16322	Bush Mountain	March	118000	2018	3
16323	Cabbagetown	March	374000	2018	3
16324	Campbellton Road	March	136000	2018	3
16325	Candler Park	March	335000	2018	3
16326	Capitol View	March	263000	2018	3
16327	Capitol View Manor	March	253000	2018	3
16328	Carey Park	March	75000	2018	3
16329	Carroll Heights	March	44000	2018	3
16330	Carver Hills	March	75000	2018	3
16331	Cascade Avenue	March	155000	2018	3
16332	Cascade Heights	March	174000	2018	3
16333	Castleberry Hill	March	219000	2018	3
16334	Castleberry Hill Landmark District	March	225000	2018	3
16335	Castlewood	March	1005000	2018	3
16336	Centennial Hill	March	225000	2018	3
16337	Center Hill	March	57000	2018	3
16338	Channing Valley	March	443000	2018	3
16339	Chastain Park	March	1528000	2018	3
16340	Chosewood Park	March	99000	2018	3
16341	Collier Heights	March	106000	2018	3
16342	Collier Hills	March	564000	2018	3
16343	Collier Hills North	March	620000	2018	3
16344	Colonial	March	370000	2018	3
16345	Constitution	March	null	2018	3
16346	Cross Creek	March	165000	2018	3
16347	Custer-Mcdonough-Guice	March	207000	2018	3
16348	Deerwood	March	137000	2018	3
16349	Dixie Hills	March	45000	2018	3
16350	Downtown Atlanta	March	219000	2018	3
16351	East Atlanta	March	345000	2018	3
16352	East Atlanta Village	March	null	2018	3
16353	East Chastain Park	March	162000	2018	3
16354	Edgewood	March	352000	2018	3
16355	Elmco Estates	March	66000	2018	3
16356	English Avenue	March	48000	2018	3
16357	English Park	March	65000	2018	3
16358	Fairburn	March	55000	2018	3
16359	Fairburn Heights	March	57000	2018	3
16360	Fairburn Mays	March	76000	2018	3
16361	Fairburn Road-Wisteria Lane	March	null	2018	3
16362	Fairburn Tell	March	null	2018	3
16363	Fairlie-Poplar	March	125000	2018	3
16364	Fairway Acres	March	85000	2018	3
16365	Fernleaf	March	null	2018	3
16366	Five Points District	March	94000	2018	3
16367	Florida Heights	March	65000	2018	3
16368	Garden Hills	March	550000	2018	3
16369	Georgia State University	March	null	2018	3
16370	Glenrose Heights	March	55000	2018	3
16371	Glenwood Park	March	null	2018	3
16372	Grant Park	March	443000	2018	3
16373	Green Forest Acres	March	259000	2018	3
16374	Greenbriar	March	115000	2018	3
16375	Grove Park	March	65000	2018	3
16376	Hammond Park	March	55000	2018	3
16377	Hanover West	March	845000	2018	3
16378	Harland Terrace	March	186000	2018	3
16379	Harris Chiles	March	null	2018	3
16380	Harris Manor	March	null	2018	3
16381	Heritage Valley	March	137000	2018	3
16382	High Point	March	235000	2018	3
16383	Hills Park	March	435000	2018	3
16384	Historic Brookhaven	March	580000	2018	3
16385	Home Park	March	358000	2018	3
16386	Hunter Hills	March	88000	2018	3
16387	Inman Park	March	321000	2018	3
16388	Intown South	March	153000	2018	3
16389	Joyland	March	39000	2018	3
16390	Kings Forest	March	178000	2018	3
16391	Kingswood	March	null	2018	3
16392	Knight Park-Howell Station	March	320000	2018	3
16393	Lakewood	March	62000	2018	3
16394	Lakewood Heights	March	95000	2018	3
16395	Laurens Valley	March	181000	2018	3
16396	Leila Valley	March	32000	2018	3
16397	Lenox	March	296000	2018	3
16398	Lincoln	March	142000	2018	3
16399	Lindbergh-Morosgo	March	300000	2018	3
16400	Little Five Points	March	115000	2018	3
16401	Loring Heights	March	561000	2018	3
16402	Luckie Marietta	March	350000	2018	3
16403	Magnum Manor	March	180000	2018	3
16404	Margaret Mitchell	March	650000	2018	3
16405	Marietta Street Artery	March	null	2018	3
16406	Martin Luther King Jr. Landmark District	March	276000	2018	3
16407	Martin Manor	March	383000	2018	3
16408	Mays	March	100000	2018	3
16409	Mechanicsville	March	204000	2018	3
16410	Memorial Park	March	588000	2018	3
16411	Midtown	March	295000	2018	3
16412	Midwest Cascade	March	338000	2018	3
16413	Monroe Heights	March	265000	2018	3
16414	Morningside-Lenox Park	March	613000	2018	3
16415	Mount Paran	March	1250000	2018	3
16416	Mount Paran Parkway	March	1340000	2018	3
16417	Mozley Park	March	175000	2018	3
16418	Niskey Lake	March	283000	2018	3
16419	North Buckhead	March	360000	2018	3
16420	Northeast Atlanta	March	320000	2018	3
16421	Northwest Atlanta	March	173000	2018	3
16422	Norwood Manor	March	70000	2018	3
16423	Oakland	March	204000	2018	3
16424	Oakland City	March	128000	2018	3
16425	Old Fourth Ward	March	275000	2018	3
16426	Old Gordon	March	75000	2018	3
16427	Orchard Knob	March	93000	2018	3
16428	Ormewood Park	March	326000	2018	3
16429	Paces	March	238000	2018	3
16430	Peachtree Battle	March	240000	2018	3
16431	Peachtree Center	March	null	2018	3
16432	Peachtree Heights East	March	832000	2018	3
16433	Peachtree Heights West	March	233000	2018	3
16434	Peachtree Hills	March	180000	2018	3
16435	Peachtree Park	March	718000	2018	3
16436	Penelope	March	69000	2018	3
16437	Peoplestown	March	309000	2018	3
16438	Perkerson	March	59000	2018	3
16439	Peyton Forest	March	131000	2018	3
16440	Piedmont Heights	March	568000	2018	3
16441	Pine Hills	March	238000	2018	3
16442	Pittsburgh	March	78000	2018	3
16443	Pleasant Hill	March	2050000	2018	3
16444	Polar Rock	March	50000	2018	3
16445	Pomona Park	March	110000	2018	3
16446	Poncey-Highland	March	285000	2018	3
16447	Princeton Lakes	March	220000	2018	3
16448	Randall Mill	March	647000	2018	3
16449	Rebel Valley Forest	March	55000	2018	3
16450	Reynoldstown	March	422000	2018	3
16451	Ridgecrest Forest	March	113000	2018	3
16452	Ridgedale Park	March	761000	2018	3
16453	Ridgewood Heights	March	680000	2018	3
16454	Riverside	March	264000	2018	3
16455	Rockdale	March	390000	2018	3
16456	Rosedale Heights	March	137000	2018	3
16457	Sandtown	March	252000	2018	3
16458	Scotts Crossing	March	150000	2018	3
16459	Sherwood Forest	March	1350000	2018	3
16460	SoNo	March	162000	2018	3
16461	South Atlanta	March	120000	2018	3
16462	South Downtown	March	189000	2018	3
16463	South River Gardens	March	114000	2018	3
16464	South Tuxedo Park	March	988000	2018	3
16465	Southside	March	95000	2018	3
16466	Southwest Atlanta	March	147000	2018	3
16467	Springlake	March	738000	2018	3
16468	Summerhill	March	340000	2018	3
16469	Swallow Circle-Baywood	March	52000	2018	3
16470	Sweet Auburn	March	null	2018	3
16471	Sylvan Hills	March	127000	2018	3
16472	Thomasville Heights	March	55000	2018	3
16473	Tuxedo Park	March	1346000	2018	3
16474	Underwood Hills	March	240000	2018	3
16475	Venetian Hills	March	151000	2018	3
16476	Vine City	March	90000	2018	3
16477	Virginia Highland	March	428000	2018	3
16478	Washington Park	March	68000	2018	3
16479	Wesley Battle	March	1440000	2018	3
16480	West End	March	285000	2018	3
16481	West Highlands	March	409000	2018	3
16482	West Lake	March	75000	2018	3
16483	West Manor	March	null	2018	3
16484	West Paces Ferry	March	1163000	2018	3
16485	Westhaven	March	147000	2018	3
16486	Westminster-Milmar	March	505000	2018	3
16487	Westover Plantation	March	245000	2018	3
16488	Westside	March	59000	2018	3
16489	Westview	March	243000	2018	3
16490	Westview Cemetery	March	null	2018	3
16491	Westwood Terrace	March	165000	2018	3
16492	Whitewater Creek	March	1198000	2018	3
16493	Whittier Mill Village	March	324000	2018	3
16494	Wildwood	March	450000	2018	3
16495	Wilson Mill Meadows	March	123000	2018	3
16496	Wisteria Gardens	March	null	2018	3
16497	Woodfield	March	540000	2018	3
16498	Woodland Hills	March	315000	2018	3
16499	Wyngate	March	null	2018	3
16500	Adair Park	April	299000	2018	4
16501	Adams Park	April	162000	2018	4
16502	Adamsville	April	45000	2018	4
16503	Almond Park	April	318000	2018	4
16504	Ansley Park	April	1150000	2018	4
16505	Arden-Habersham	April	1285000	2018	4
16506	Ardmore	April	620000	2018	4
16507	Argonne Forest	April	949000	2018	4
16508	Arlington Estates	April	91000	2018	4
16509	Ashview Heights	April	118000	2018	4
16510	Atkins Park	April	300000	2018	4
16511	Atlanta University Center	April	159000	2018	4
16512	Atlantic Station	April	247000	2018	4
16513	Audobon Forest	April	317000	2018	4
16514	Audobon Forest West	April	260000	2018	4
16515	Baker Hills	April	88000	2018	4
16516	Bakers Ferry	April	224000	2018	4
16517	Bankhead	April	68000	2018	4
16518	Bankhead-Bolton	April	70000	2018	4
16519	Beecher Hills	April	149000	2018	4
16520	Ben Hill	April	178000	2018	4
16521	Ben Hill Forest	April	null	2018	4
16522	Ben Hill Terrace	April	55000	2018	4
16523	Benteen Park	April	369000	2018	4
16524	Berkeley Park	April	615000	2018	4
16525	Betmar Lavilla	April	215000	2018	4
16526	Blair Villa-Poole Creek	April	42000	2018	4
16527	Blandtown	April	397000	2018	4
16528	Bolton	April	253000	2018	4
16529	Bolton Hills	April	null	2018	4
16530	Boulder Park	April	null	2018	4
16531	Boulevard Heights	April	207000	2018	4
16532	Brandon	April	1043000	2018	4
16533	Brentwood	April	null	2018	4
16534	Brookview Heights	April	null	2018	4
16535	Brookwood	April	280000	2018	4
16536	Brookwood Hills	April	497000	2018	4
16537	Brookwood Hills Conservation District	April	1088000	2018	4
16538	Browns Mill Park	April	243000	2018	4
16539	Buckhead	April	370000	2018	4
16540	Buckhead Forest	April	320000	2018	4
16541	Buckhead Heights	April	365000	2018	4
16542	Bush Mountain	April	118000	2018	4
16543	Cabbagetown	April	390000	2018	4
16544	Campbellton Road	April	136000	2018	4
16545	Candler Park	April	301000	2018	4
16546	Capitol View	April	270000	2018	4
16547	Capitol View Manor	April	253000	2018	4
16548	Carey Park	April	60000	2018	4
16549	Carroll Heights	April	60000	2018	4
16550	Carver Hills	April	75000	2018	4
16551	Cascade Avenue	April	167000	2018	4
16552	Cascade Heights	April	174000	2018	4
16553	Castleberry Hill	April	219000	2018	4
16554	Castleberry Hill Landmark District	April	225000	2018	4
16555	Castlewood	April	1220000	2018	4
16556	Centennial Hill	April	239000	2018	4
16557	Center Hill	April	93000	2018	4
16558	Channing Valley	April	486000	2018	4
16559	Chastain Park	April	1528000	2018	4
16560	Chosewood Park	April	169000	2018	4
16561	Collier Heights	April	106000	2018	4
16562	Collier Hills	April	579000	2018	4
16563	Collier Hills North	April	689000	2018	4
16564	Colonial	April	370000	2018	4
16565	Constitution	April	null	2018	4
16566	Cross Creek	April	174000	2018	4
16567	Custer-Mcdonough-Guice	April	174000	2018	4
16568	Deerwood	April	137000	2018	4
16569	Dixie Hills	April	45000	2018	4
16570	Downtown Atlanta	April	219000	2018	4
